ep_rew_mean,time_elapsed,total_timesteps
1.08e+03,7639,538765
,,
1.09e+03,7651,539584
,,
1.11e+03,7663,540451
,,
1.12e+03,7682,541824
,,
1.14e+03,7701,543153
,,
1.15e+03,7719,544447
,,
1.16e+03,7740,545785
,,
1.15e+03,7748,546394
,,
1.17e+03,7768,547792
,,
1.17e+03,7782,548815
,,
1.15e+03,7790,549406
,,
1.15e+03,7803,550338
,,
1.14e+03,7811,550909
,,
1.15e+03,7826,552003
,,
1.15e+03,7836,552680
,,
1.14e+03,7846,553428
,,
1.14e+03,7861,554250
,,
1.15e+03,7879,555567
,,
1.16e+03,7895,556750
,,
1.15e+03,7911,557851
,,
1.16e+03,7918,558385
,,
1.17e+03,7931,559285
,,
1.18e+03,7946,560368
,,
1.19e+03,7959,561286
,,
1.17e+03,7964,561647
,,
1.17e+03,7975,562451
,,
1.16e+03,7982,562888
,,
1.15e+03,7997,563825
,,
1.12e+03,8003,564208
,,
1.1e+03,8016,565133
,,
1.08e+03,8023,565665
,,
1.08e+03,8038,566734
,,
1.08e+03,8045,567210
,,
1.05e+03,8051,567710
,,
1.05e+03,8077,569563
,,
1.06e+03,8089,570438
,,
1.06e+03,8105,571621
,,
1.05e+03,8115,572199
,,
1.06e+03,8129,573112
,,
1.06e+03,8144,574193
,,
1.05e+03,8149,574601
,,
1.06e+03,8160,575378
,,
1.05e+03,8171,576144
,,
1.04e+03,8180,576816
,,
1.03e+03,8190,577527
,,
1.03e+03,8198,578132
,,
1.02e+03,8209,578932
,,
1.01e+03,8222,579849
,,
1.01e+03,8234,580721
,,
1.02e+03,8255,582032
,,
1.02e+03,8267,582852
,,
1.03e+03,8277,583580
,,
1.05e+03,8295,584879
,,
1.06e+03,8306,585651
,,
1.07e+03,8319,586593
,,
1.08e+03,8330,587409
,,
1.08e+03,8341,588201
,,
1.08e+03,8348,588661
,,
1.1e+03,8368,590160
,,
1.09e+03,8383,590933
,,
1.1e+03,8397,591974
,,
1.1e+03,8412,593068
,,
1.12e+03,8423,593841
,,
1.1e+03,8431,594425
,,
1.1e+03,8443,595294
,,
1.12e+03,8455,596142
,,
1.11e+03,8467,596985
,,
1.11e+03,8476,597617
,,
1.12e+03,8491,598712
,,
1.13e+03,8498,599222
,,
1.14e+03,8516,600263
,,
1.14e+03,8531,601369
,,
1.16e+03,8558,603345
,,
1.15e+03,8564,603765
,,
1.14e+03,8574,604516
,,
1.14e+03,8589,605563
,,
1.14e+03,8596,606100
,,
1.12e+03,8608,606899
,,
1.12e+03,8621,607865
,,
1.1e+03,8634,608641
,,
1.1e+03,8642,609176
,,
1.09e+03,8650,609749
,,
1.09e+03,8657,610229
,,
1.08e+03,8667,610946
,,
1.09e+03,8679,611816
,,
1.09e+03,8695,612979
,,
1.09e+03,8709,613996
,,
1.09e+03,8721,614830
,,
1.12e+03,8739,616098
,,
1.13e+03,8753,617115
,,
1.12e+03,8769,618036
,,
1.13e+03,8785,619225
,,
1.15e+03,8805,620651
,,
1.16e+03,8820,621763
,,
1.18e+03,8837,622938
,,
1.18e+03,8851,623918
,,
1.17e+03,8866,625031
,,
1.16e+03,8881,626121
,,
1.18e+03,8897,627068
,,
1.21e+03,8913,628225
,,
1.22e+03,8934,629697
,,
1.22e+03,8944,630454
,,
1.22e+03,8958,631426
,,
1.21e+03,8965,631914
,,
1.2e+03,8970,632276
,,
1.23e+03,8986,633415
,,
1.23e+03,8998,634289
,,
1.25e+03,9007,634917
,,
1.24e+03,9020,635739
,,
1.25e+03,9044,637378
,,
1.23e+03,9057,638296
,,
1.26e+03,9074,639497
,,
1.25e+03,9084,640214
,,
1.24e+03,9101,641370
,,
1.23e+03,9111,642104
,,
1.22e+03,9116,642467
,,
1.23e+03,9130,643434
,,
1.21e+03,9139,644053
,,
1.2e+03,9154,644897
,,
1.19e+03,9170,646081
,,
1.2e+03,9190,647476
,,
