ep_rew_mean,time_elapsed,total_timesteps
737,10132,526500
,,
737,10142,527000
,,
737,10151,527500
,,
737,10161,528000
,,
737,10171,528500
,,
737,10180,529000
,,
737,10190,529500
,,
737,10199,530000
,,
737,10209,530500
,,
737,10218,531000
,,
737,10228,531500
,,
737,10237,532000
,,
737,10247,532500
,,
737,10256,533000
,,
737,10266,533500
,,
737,10276,534000
,,
737,10285,534500
,,
737,10295,535000
,,
737,10305,535500
,,
737,10314,536000
,,
737,10324,536500
,,
737,10334,537000
,,
737,10343,537500
,,
737,10353,538000
,,
737,10362,538500
,,
737,10372,539000
,,
737,10381,539500
,,
737,10391,540000
,,
737,10400,540500
,,
737,10410,541000
,,
737,10419,541500
,,
737,10429,542000
,,
737,10439,542500
,,
737,10448,543000
,,
737,10458,543500
,,
737,10467,544000
,,
737,10477,544500
,,
737,10486,545000
,,
737,10496,545500
,,
737,10506,546000
,,
737,10516,546500
,,
737,10525,547000
,,
737,10535,547500
,,
737,10545,548000
,,
737,10554,548500
,,
737,10564,549000
,,
737,10574,549500
,,
737,10583,550000
,,
737,10593,550500
,,
737,10603,551000
,,
737,10612,551500
,,
737,10622,552000
,,
737,10633,552500
,,
737,10642,553000
,,
737,10652,553500
,,
737,10661,554000
,,
737,10671,554500
,,
737,10681,555000
,,
737,10690,555500
,,
737,10700,556000
,,
737,10710,556500
,,
737,10719,557000
,,
737,10729,557500
,,
737,10738,558000
,,
737,10748,558500
,,
737,10758,559000
,,
737,10767,559500
,,
737,10777,560000
,,
737,10786,560500
,,
737,10796,561000
,,
737,10806,561500
,,
737,10815,562000
,,
737,10825,562500
,,
737,10835,563000
,,
737,10845,563500
,,
737,10855,564000
,,
737,10865,564500
,,
737,10875,565000
,,
737,10884,565500
,,
737,10894,566000
,,
737,10903,566500
,,
737,10913,567000
,,
737,10922,567500
,,
737,10932,568000
,,
737,10942,568500
,,
737,10951,569000
,,
737,10961,569500
,,
737,10970,570000
,,
737,10980,570500
,,
737,10989,571000
,,
737,10999,571500
,,
737,11009,572000
,,
737,11018,572500
,,
